,Pressure,Dial Gauge-1 Reading,Dial Gauge-2 Reading,Avereage Settlement,Total Settlement
0,0.217142857142857,22.600000000000016,2.6999999999999957,12.650000000000006,12.650000000000006
1,0.55,24.60000000000001,15.799999999999983,20.199999999999996,32.85
2,0.6920000000000001,33.70000000000001,13.399999999999999,23.550000000000004,56.400000000000006
3,0.8749999999999998,35.0,23.299999999999983,29.14999999999999,85.55
